timestamp_ms,event_count,source_id
184000,20854,src-01
185000,20861,src-01
186000,20925,src-01
187000,20989,src-01
188000,20867,src-01
189000,20776,src-01
190000,20817,src-01
191000,20466,src-01
192000,20707,src-01
193000,20574,src-01
194000,20054,src-01
195000,19634,src-01
196000,19870,src-01
197000,19640,src-01
198000,19416,src-01
199000,18989,src-01
200000,18750,src-01
201000,19391,src-01
202000,18962,src-01
203000,19106,src-01
204000,19034,src-01
205000,19216,src-01
206000,19001,src-01
207000,19323,src-01
208000,19322,src-01
209000,19574,src-01
210000,19858,src-01
211000,19846,src-01
212000,20314,src-01
213000,20445,src-01
214000,20505,src-01
215000,20839,src-01
216000,20948,src-01
217000,20827,src-01
218000,21396,src-01
219000,21094,src-01
220000,21090,src-01
221000,20677,src-01
222000,20766,src-01
223000,20559,src-01
224000,20004,src-01
225000,19863,src-01
226000,20375,src-01
227000,19511,src-01
228000,19509,src-01
229000,19213,src-01
230000,19300,src-01
231000,18850,src-01
232000,18804,src-01
233000,19232,src-01
234000,19088,src-01
235000,18638,src-01
236000,19261,src-01
237000,19375,src-01
238000,19735,src-01
239000,19856,src-01
240000,20068,src-01
241000,20225,src-01
242000,20464,src-01
243000,20357,src-01
244000,20580,src-01
245000,20695,src-01
246000,20682,src-01
247000,21152,src-01
248000,21210,src-01
249000,21073,src-01
250000,20745,src-01
251000,20635,src-01
252000,20499,src-01
253000,20629,src-01
254000,20313,src-01
255000,20347,src-01
256000,19598,src-01
257000,19548,src-01
258000,19160,src-01
259000,18973,src-01
260000,19102,src-01
261000,18981,src-01
262000,18902,src-01
263000,18698,src-01
264000,19088,src-01
265000,19077,src-01
266000,19439,src-01
267000,19522,src-01
268000,19330,src-01
269000,19871,src-01
270000,19880,src-01
271000,20514,src-01
272000,20400,src-01
273000,20487,src-01
274000,20661,src-01
275000,20565,src-01
276000,21205,src-01
277000,21418,src-01
278000,20648,src-01
279000,20900,src-01
280000,20843,src-01
281000,20624,src-01
282000,20831,src-01
283000,20656,src-01
284000,20158,src-01
285000,20414,src-01
286000,19798,src-01
287000,19544,src-01
288000,19468,src-01
289000,19107,src-01
290000,19424,src-01
291000,19172,src-01
292000,18934,src-01
293000,18968,src-01
294000,18867,src-01
295000,19186,src-01
296000,18998,src-01
297000,19412,src-01
298000,19489,src-01
299000,19905,src-01
300000,20208,src-01
301000,20365,src-01
302000,20382,src-01
303000,20445,src-01
304000,20683,src-01
305000,20862,src-01
306000,21048,src-01
307000,20880,src-01
308000,20801,src-01
309000,20985,src-01
310000,21137,src-01
311000,21117,src-01
312000,20746,src-01
313000,20208,src-01
314000,20489,src-01
315000,19830,src-01
316000,19637,src-01
317000,19678,src-01
318000,19136,src-01
319000,19417,src-01
320000,19123,src-01
321000,19128,src-01
322000,18840,src-01
323000,19174,src-01
324000,19151,src-01
325000,19061,src-01
326000,19445,src-01
327000,18880,src-01
328000,19665,src-01
329000,19770,src-01
330000,19841,src-01
331000,20243,src-01
332000,20506,src-01
333000,20440,src-01
334000,20719,src-01
335000,20857,src-01
336000,21029,src-01
337000,21239,src-01
338000,20901,src-01
339000,21214,src-01
340000,20605,src-01
341000,20803,src-01
342000,20243,src-01
343000,20421,src-01
344000,20352,src-01
345000,20404,src-01
346000,19801,src-01
347000,19443,src-01
348000,19617,src-01
349000,19265,src-01
350000,19153,src-01
351000,19232,src-01
352000,19224,src-01
353000,18659,src-01
354000,19059,src-01
355000,19130,src-01
356000,19042,src-01
357000,19087,src-01
358000,19579,src-01
359000,19699,src-01
360000,19855,src-01
361000,20180,src-01
362000,20336,src-01
363000,20591,src-01
364000,21058,src-01
365000,20859,src-01
366000,21327,src-01
367000,21243,src-01
368000,21188,src-01
369000,20805,src-01
370000,20807,src-01
371000,20559,src-01
372000,20670,src-01
373000,20393,src-01
374000,20296,src-01
375000,20060,src-01
376000,19825,src-01
377000,19521,src-01
378000,19217,src-01
379000,19168,src-01
380000,19277,src-01
381000,19016,src-01
382000,18993,src-01
383000,19179,src-01
384000,19146,src-01
385000,18839,src-01
386000,19240,src-01
387000,19237,src-01
388000,19582,src-01
389000,19870,src-01
390000,20101,src-01
391000,20540,src-01
392000,20306,src-01
393000,20528,src-01
394000,20857,src-01
395000,21058,src-01
396000,20744,src-01
397000,21131,src-01
398000,21127,src-01
399000,20920,src-01
400000,20809,src-01
401000,20889,src-01
402000,20673,src-01
403000,20486,src-01
404000,20061,src-01
405000,19655,src-01
406000,19773,src-01
407000,19539,src-01
408000,19503,src-01
409000,19103,src-01
410000,19260,src-01
411000,19130,src-01
412000,18857,src-01
413000,19194,src-01
414000,18980,src-01
415000,18994,src-01
416000,19307,src-01
417000,19409,src-01
418000,19412,src-01
419000,19916,src-01
420000,19998,src-01
421000,20056,src-01
422000,20055,src-01
423000,20673,src-01
424000,20762,src-01
425000,20889,src-01
426000,21226,src-01
427000,20496,src-01
428000,21248,src-01
429000,21223,src-01
430000,20670,src-01
431000,20946,src-01
432000,20425,src-01
433000,20198,src-01
434000,20187,src-01
435000,20365,src-01
436000,19864,src-01
437000,19603,src-01
438000,19589,src-01
439000,19132,src-01
440000,19433,src-01
441000,19363,src-01
442000,19091,src-01
443000,18847,src-01
444000,19263,src-01
445000,19192,src-01
446000,19385,src-01
447000,19639,src-01
448000,19680,src-01
449000,19611,src-01
450000,20298,src-01
451000,20263,src-01
452000,20471,src-01
453000,20710,src-01
454000,20805,src-01
455000,21015,src-01
456000,20990,src-01
457000,20959,src-01
458000,20884,src-01
459000,20848,src-01
460000,20808,src-01
461000,20941,src-01
462000,20520,src-01
463000,20384,src-01
464000,20187,src-01
465000,20106,src-01
466000,19921,src-01
467000,19988,src-01
468000,19133,src-01
469000,19211,src-01
470000,19248,src-01
471000,18711,src-01
472000,19353,src-01
473000,18982,src-01
474000,18890,src-01
475000,19328,src-01
476000,18817,src-01
477000,19454,src-01
478000,19394,src-01
479000,19789,src-01
480000,20074,src-01
481000,20366,src-01
482000,20489,src-01
483000,21005,src-01
484000,20755,src-01
485000,20797,src-01
486000,21196,src-01
487000,20981,src-01
488000,21078,src-01
489000,20163,src-01
490000,20956,src-01
491000,20728,src-01
492000,20500,src-01
493000,20275,src-01
494000,20388,src-01
495000,19591,src-01
496000,20421,src-01
497000,19824,src-01
498000,19486,src-01
499000,19636,src-01
500000,19188,src-01
501000,18869,src-01
502000,19210,src-01
503000,18678,src-01
504000,19168,src-01
505000,19373,src-01
506000,19363,src-01
507000,19121,src-01
508000,19634,src-01
509000,19767,src-01
510000,19851,src-01
511000,19745,src-01
512000,20169,src-01
513000,20487,src-01
514000,20968,src-01
515000,21416,src-01
516000,21122,src-01
517000,20836,src-01
518000,20910,src-01
519000,21167,src-01
520000,20988,src-01
521000,20821,src-01
522000,20635,src-01
523000,20646,src-01
524000,20655,src-01
525000,20001,src-01
526000,19823,src-01
527000,19694,src-01
528000,19319,src-01
529000,18818,src-01
530000,19232,src-01
531000,18902,src-01
532000,19268,src-01
533000,19041,src-01
534000,19348,src-01
535000,18962,src-01
536000,19483,src-01
537000,19085,src-01
538000,19780,src-01
539000,19744,src-01
540000,20187,src-01
541000,20136,src-01
542000,20543,src-01
543000,20688,src-01
544000,20819,src-01
545000,20954,src-01
546000,21287,src-01
547000,20882,src-01
548000,21275,src-01
549000,20880,src-01
550000,21107,src-01
551000,21211,src-01
552000,20428,src-01
553000,19975,src-01
554000,20240,src-01
555000,19861,src-01
556000,19686,src-01
557000,19527,src-01
558000,19305,src-01
559000,19543,src-01
560000,19359,src-01
561000,19280,src-01
562000,19467,src-01
563000,18851,src-01
564000,18549,src-01
565000,19538,src-01
566000,19306,src-01
567000,19401,src-01
568000,19232,src-01
569000,19521,src-01
570000,20138,src-01
571000,20179,src-01
572000,19976,src-01
573000,20399,src-01
574000,20952,src-01
575000,21121,src-01
576000,20993,src-01
577000,21561,src-01
578000,21199,src-01
579000,21313,src-01
580000,21132,src-01
581000,20909,src-01
582000,20319,src-01
583000,20086,src-01
584000,20059,src-01
585000,20051,src-01
586000,19792,src-01
587000,19668,src-01
588000,19408,src-01
589000,19352,src-01
590000,19331,src-01
591000,19050,src-01
592000,18947,src-01
593000,18481,src-01
594000,19223,src-01
595000,18979,src-01
596000,19075,src-01
597000,19585,src-01
598000,19776,src-01
599000,19928,src-01
