timestamp_ms,event_count,source_id
338000,21794,src-01
339000,21735,src-01
340000,21231,src-01
341000,21093,src-01
342000,21053,src-01
343000,20425,src-01
344000,20209,src-01
345000,20468,src-01
346000,19443,src-01
347000,19194,src-01
348000,19810,src-01
349000,18173,src-01
350000,18259,src-01
351000,19017,src-01
352000,18285,src-01
353000,18558,src-01
354000,19114,src-01
355000,18399,src-01
356000,18633,src-01
357000,19182,src-01
358000,19326,src-01
359000,19509,src-01
360000,19960,src-01
361000,19934,src-01
362000,20790,src-01
363000,21190,src-01
364000,21140,src-01
365000,21318,src-01
366000,21686,src-01
367000,21429,src-01
368000,21498,src-01
369000,21501,src-01
370000,21827,src-01
371000,21174,src-01
372000,20906,src-01
373000,20601,src-01
374000,20217,src-01
375000,19710,src-01
376000,19391,src-01
377000,19607,src-01
378000,18888,src-01
379000,18838,src-01
380000,18471,src-01
381000,18079,src-01
382000,18269,src-01
383000,18827,src-01
384000,18353,src-01
385000,18411,src-01
386000,18682,src-01
387000,18959,src-01
388000,19417,src-01
389000,19543,src-01
390000,19970,src-01
391000,20185,src-01
392000,20758,src-01
393000,21033,src-01
394000,21252,src-01
395000,21575,src-01
396000,21491,src-01
397000,21955,src-01
398000,21731,src-01
399000,21968,src-01
400000,21361,src-01
401000,21270,src-01
402000,20735,src-01
403000,20655,src-01
404000,20578,src-01
405000,19890,src-01
406000,20114,src-01
407000,19356,src-01
408000,19534,src-01
409000,18496,src-01
410000,18531,src-01
411000,18329,src-01
412000,18711,src-01
413000,18601,src-01
414000,18455,src-01
415000,18477,src-01
416000,18802,src-01
417000,19276,src-01
418000,19599,src-01
419000,19649,src-01
420000,19865,src-01
421000,20363,src-01
422000,20689,src-01
423000,21016,src-01
424000,21052,src-01
425000,21907,src-01
426000,21333,src-01
427000,22044,src-01
428000,22009,src-01
429000,21805,src-01
430000,21947,src-01
431000,21355,src-01
432000,20845,src-01
433000,20493,src-01
434000,20131,src-01
435000,20251,src-01
436000,19223,src-01
437000,18922,src-01
438000,19519,src-01
439000,19114,src-01
440000,18738,src-01
441000,18755,src-01
442000,18641,src-01
443000,18352,src-01
444000,18037,src-01
445000,18999,src-01
446000,18944,src-01
447000,18646,src-01
448000,19391,src-01
449000,19526,src-01
450000,19965,src-01
451000,20234,src-01
452000,20816,src-01
453000,20877,src-01
454000,20842,src-01
455000,21587,src-01
456000,21667,src-01
457000,21163,src-01
458000,21713,src-01
459000,21787,src-01
460000,21339,src-01
461000,21245,src-01
462000,20711,src-01
463000,20125,src-01
464000,20489,src-01
465000,19973,src-01
466000,19796,src-01
467000,19278,src-01
468000,18981,src-01
469000,18859,src-01
470000,18595,src-01
471000,18738,src-01
472000,18281,src-01
473000,17975,src-01
474000,18521,src-01
475000,18223,src-01
476000,18050,src-01
477000,18730,src-01
478000,19217,src-01
479000,19428,src-01
480000,19538,src-01
481000,20265,src-01
482000,21015,src-01
483000,21189,src-01
484000,21191,src-01
485000,21661,src-01
486000,21389,src-01
487000,21326,src-01
488000,21794,src-01
489000,21196,src-01
490000,21485,src-01
491000,21181,src-01
492000,20831,src-01
493000,20513,src-01
494000,20673,src-01
495000,19523,src-01
496000,19748,src-01
497000,19262,src-01
498000,18837,src-01
499000,18822,src-01
500000,18709,src-01
501000,18460,src-01
502000,18482,src-01
503000,18833,src-01
504000,18298,src-01
505000,18739,src-01
506000,18289,src-01
507000,19196,src-01
508000,18789,src-01
509000,19856,src-01
510000,19857,src-01
511000,20381,src-01
512000,20214,src-01
513000,20947,src-01
514000,21436,src-01
515000,21571,src-01
516000,21516,src-01
517000,21589,src-01
518000,21934,src-01
519000,21742,src-01
520000,21198,src-01
521000,21015,src-01
522000,20736,src-01
523000,20640,src-01
524000,19984,src-01
525000,19352,src-01
526000,19601,src-01
527000,19425,src-01
528000,19115,src-01
529000,19136,src-01
530000,18226,src-01
531000,18324,src-01
532000,17976,src-01
533000,18482,src-01
534000,18446,src-01
535000,18470,src-01
536000,18823,src-01
537000,18847,src-01
538000,19042,src-01
539000,20141,src-01
540000,20243,src-01
541000,20277,src-01
542000,20188,src-01
543000,20876,src-01
544000,21361,src-01
545000,21436,src-01
546000,21824,src-01
547000,21959,src-01
548000,21565,src-01
549000,21381,src-01
550000,21237,src-01
551000,21064,src-01
552000,21211,src-01
553000,20523,src-01
554000,19828,src-01
555000,20139,src-01
556000,19637,src-01
557000,19209,src-01
558000,18470,src-01
559000,19161,src-01
560000,18823,src-01
561000,18137,src-01
562000,18454,src-01
563000,18083,src-01
564000,18070,src-01
565000,17984,src-01
566000,19044,src-01
567000,19323,src-01
568000,19256,src-01
569000,19649,src-01
570000,20526,src-01
571000,20106,src-01
572000,20295,src-01
573000,20978,src-01
574000,21353,src-01
575000,21296,src-01
576000,21093,src-01
577000,21361,src-01
578000,21796,src-01
579000,21736,src-01
580000,20884,src-01
581000,20822,src-01
582000,20644,src-01
583000,20643,src-01
584000,20994,src-01
585000,19914,src-01
586000,19685,src-01
587000,19110,src-01
588000,19835,src-01
589000,18630,src-01
590000,18460,src-01
591000,18525,src-01
592000,18011,src-01
593000,18651,src-01
594000,18475,src-01
595000,18361,src-01
596000,18632,src-01
597000,18491,src-01
598000,19182,src-01
599000,18984,src-01
