timestamp_ms,event_count,source_id
378000,4981,src-01
379000,4921,src-01
380000,5042,src-01
381000,5022,src-01
382000,5009,src-01
383000,5151,src-01
384000,4869,src-01
385000,5109,src-01
386000,4934,src-01
387000,5116,src-01
388000,5152,src-01
389000,5184,src-01
390000,4984,src-01
391000,4906,src-01
392000,5026,src-01
393000,4995,src-01
394000,4858,src-01
395000,5058,src-01
396000,4926,src-01
397000,5115,src-01
398000,5077,src-01
399000,4977,src-01
400000,5002,src-01
401000,4980,src-01
402000,4963,src-01
403000,5247,src-01
404000,4925,src-01
405000,5004,src-01
406000,5079,src-01
407000,4969,src-01
408000,4949,src-01
409000,4893,src-01
410000,5095,src-01
411000,5056,src-01
412000,5037,src-01
413000,4879,src-01
414000,5040,src-01
415000,5022,src-01
416000,4972,src-01
417000,4889,src-01
418000,4995,src-01
419000,4930,src-01
420000,5006,src-01
421000,5005,src-01
422000,4972,src-01
423000,5070,src-01
424000,4994,src-01
425000,5042,src-01
426000,5033,src-01
427000,5080,src-01
428000,4922,src-01
429000,4972,src-01
430000,5073,src-01
431000,5012,src-01
432000,5090,src-01
433000,5059,src-01
434000,4964,src-01
435000,5070,src-01
436000,4979,src-01
437000,5076,src-01
438000,5148,src-01
439000,5087,src-01
440000,5183,src-01
441000,4875,src-01
442000,4956,src-01
443000,4978,src-01
444000,4967,src-01
445000,5029,src-01
446000,4970,src-01
447000,5088,src-01
448000,5078,src-01
449000,5033,src-01
450000,4919,src-01
451000,5043,src-01
452000,5053,src-01
453000,5028,src-01
454000,5002,src-01
455000,5112,src-01
456000,4956,src-01
457000,4970,src-01
458000,5053,src-01
459000,5042,src-01
460000,5068,src-01
461000,4977,src-01
462000,4894,src-01
463000,4900,src-01
464000,4965,src-01
465000,5063,src-01
466000,5063,src-01
467000,4854,src-01
468000,5042,src-01
469000,4993,src-01
470000,4916,src-01
471000,5175,src-01
472000,5021,src-01
473000,5066,src-01
474000,5205,src-01
475000,4953,src-01
476000,4968,src-01
477000,5119,src-01
478000,4895,src-01
479000,5005,src-01
480000,5003,src-01
481000,5077,src-01
482000,5032,src-01
483000,4926,src-01
484000,5077,src-01
485000,5067,src-01
486000,4915,src-01
487000,4944,src-01
488000,4957,src-01
489000,4908,src-01
490000,5085,src-01
491000,4974,src-01
492000,4977,src-01
493000,4916,src-01
494000,4968,src-01
495000,5118,src-01
496000,5059,src-01
497000,4870,src-01
498000,4920,src-01
499000,5050,src-01
500000,4960,src-01
501000,4955,src-01
502000,4931,src-01
503000,4893,src-01
504000,5007,src-01
505000,4969,src-01
506000,5091,src-01
507000,4994,src-01
508000,4922,src-01
509000,5055,src-01
510000,5107,src-01
511000,4941,src-01
512000,4863,src-01
513000,4961,src-01
514000,4892,src-01
515000,5131,src-01
516000,4888,src-01
517000,4973,src-01
518000,5117,src-01
519000,5069,src-01
520000,4958,src-01
521000,4937,src-01
522000,4985,src-01
523000,4980,src-01
524000,5119,src-01
525000,4987,src-01
526000,4892,src-01
527000,5078,src-01
528000,5082,src-01
529000,4981,src-01
530000,5061,src-01
531000,5004,src-01
532000,4903,src-01
533000,4993,src-01
534000,4908,src-01
535000,4949,src-01
536000,4924,src-01
537000,5026,src-01
538000,5014,src-01
539000,4894,src-01
540000,4926,src-01
541000,4999,src-01
542000,5037,src-01
543000,5005,src-01
544000,4823,src-01
545000,5102,src-01
546000,5141,src-01
547000,5126,src-01
548000,5043,src-01
549000,5053,src-01
550000,4947,src-01
551000,5015,src-01
552000,4909,src-01
553000,5009,src-01
554000,4885,src-01
555000,5046,src-01
556000,4971,src-01
557000,5061,src-01
558000,5014,src-01
559000,4963,src-01
560000,5067,src-01
561000,4906,src-01
562000,4978,src-01
563000,4956,src-01
564000,5059,src-01
565000,4993,src-01
566000,5021,src-01
567000,5042,src-01
568000,4812,src-01
569000,4925,src-01
570000,5009,src-01
571000,5080,src-01
572000,5045,src-01
573000,5104,src-01
574000,4982,src-01
575000,5008,src-01
576000,4960,src-01
577000,4965,src-01
578000,4933,src-01
579000,4956,src-01
580000,4984,src-01
581000,4947,src-01
582000,5002,src-01
583000,4854,src-01
584000,5034,src-01
585000,5014,src-01
586000,5035,src-01
587000,4962,src-01
588000,4959,src-01
589000,5078,src-01
590000,4987,src-01
591000,5158,src-01
592000,4887,src-01
593000,4980,src-01
594000,4909,src-01
595000,4937,src-01
596000,4936,src-01
597000,4961,src-01
598000,5062,src-01
599000,4908,src-01
